metabolites	metabolite	name	formula	charge	compartment	metabolomic evidence (#studies)	metabolomic evidence (pubmed)	references	notes
2abut_e	2abut	(S)-2-Aminobutanoate	C4H9NO2	0	e
2abuten_c	2abuten	2-aminobut-2-enoate	C4H7NO2	0	c
2abutgly_c	2abutgly	N-(2-aminobutanoyl)glycine	C6H12N2O3	0	c
2acadprib_c	2acadprib	2''-O-acetyl-ADP-D-ribose	C17H23N5O15P2	-2	c
2amac_c	2amac	2-aminoprop-2-enoic acid	C3H5NO2	0	c
2amp_c	2amp	Adenosine 2'-monophosphate	C10H12N5O7P	-2	c
2cmp_c	2cmp	Cytidine 2'-monophosphate	C9H12N3O8P	-2	c
2dadn_c	2dadn	2-deoxyadenosine	C10H13N5O3	0	c
2dadn_e	2dadn	2-deoxyadenosine	C10H13N5O3	0	e
2dcytd_c	2dcytd	2-deoxycytidine	C9H13N3O4	0	c
2dcytd_e	2dcytd	2-deoxycytidine	C9H13N3O4	0	e
2ddglcn_c	2ddglcn	2-Dehydro-3-deoxy-D-gluconate 	C6H9O6	-1	c
2dgsn_c	2dgsn	2-deoxyguanosine	C10H13N5O4	0	c
2dgsn_e	2dgsn	2-deoxyguanosine	C10H13N5O4	0	e
2dins_c	2dins	2-deoxyinosine	C10H12N4O4	0	c
2dins_e	2dins	2-deoxyinosine	C10H12N4O4	0	e
2dr1p_c	2dr1p	2-deoxy-D-ribose-1-phosphate	C5H9O7P	-2	c
2dr5p_c	2dr5p	2-deoxy-D-ribose-5-phosphate	C5H9O7P	-2	c
2duri_c	2duri	2-deoxyuridine	C9H12N2O5	0	c
2duri_e	2duri	2-deoxyuridine	C9H12N2O5	0	e
2gmp_c	2gmp	Guanosine 2'-monophosphate	C10H12N5O8P	-2	c
2h34hppr_c	2h34hppr	2-hydroxy-3-(4-hydroxyphenyl)propenoate	C9H7O4	-1	c
2h3mv_c	2h3mv	2-Hydroxy-3-Methyl-Valerate	C6H11O3	-1	c
2h3ppr_c	2h3ppr	2-hydroxy-3-phenylpropenoate	C9H7O3	-1	c
2hb_c	2hb	2-hydroxybutyrate	C4H7O3	-1	c
2hb_e	2hb	2-hydroxybutyrate	C4H7O3	-1	e
2hglut__L_c	2hglut__L	L-2-hydroxyglutarate	C5H6O5	-2	c
2hiv_c	2hiv	2-Hydroxy-Isovalerate	C5H9O3	-1	c
2hox3mtoxe1_c	2hox3mtoxe1	2-hydroxy-3-methoxyestrone	C19H24O3	0	c
2hox3mtoxe1_e	2hox3mtoxe1	2-hydroxy-3-methoxyestrone	C19H24O3	0	e
2hox3mtoxe2_c	2hox3mtoxe2	2-hydroxy-3-methoxy-17beta-estradiol	C19H26O3	0	c
2hox3mtoxe2_e	2hox3mtoxe2	2-hydroxy-3-methoxy-17beta-estradiol	C19H26O3	0	e
2hoxe1_c	2hoxe1	2-hydroxyestrone	C18H22O3	0	c
2hoxe2_c	2hoxe2	2-hydroxy-17beta-estradiol	C18H24O3	0	c
2ibut_c	2ibut	2-iminobutanoate	C4H7NO2	0	c
2imppa_c	2imppa	2-Iminopropanoate	C3H5NO2	0	c
2kmb_c	2kmb	2-keto-4-methylthiobutyrate	C5H7O3S	-1	c
2mop_c	2mop	2-methyl-3-oxopropanoate	C4H5O3	-1	c
2mtoxe1_c	2mtoxe1	2-methoxyestrone	C19H24O3	0	c
2mtoxe1_e	2mtoxe1	2-methoxyestrone	C19H24O3	0	e
2mtoxe2_c	2mtoxe2	2-methoxy-17beta-estradiol	C19H26O3	0	c
2mtoxe2_e	2mtoxe2	2-methoxy-17beta-estradiol	C19H26O3	0	e
2obut_c	2obut	2-oxobutanoate	C4H5O3	-1	c
2obut_e	2obut	2-oxobutyrate	C4H5O3	-1	e
2ogm_c	2ogm	2-oxoglutaramate	C5H6NO4	-1	c
2oxosucc_c	2oxosucc	2-oxosuccinamate	C4H4NO4	-1	c
2pg_c	2pg	D-Glycerate 2-phosphate	C3H4O7P	-3	c
2pglyc_c	2pglyc	2-phosphoglycolate	C2H2O6P	-3	c
2plac__L_c	2plac__L	2-phosphonato-L-lactate	C3H4O6P	-3	c
2sgth4hoxe1_c	2sgth4hoxe1	4-hydroxyestrone-2-S-glutathione	C28H36N3O9S	-1	c
2sgth4hoxe1_e	2sgth4hoxe1	4-hydroxyestrone-2-S-glutathione	C28H36N3O9S	-1	e
2sgth4hoxe2_c	2sgth4hoxe2	4-hydroxy-17beta-estradiol-2-S-glutathione	C28H38N3O9S	-1	c
2sgth4hoxe2_e	2sgth4hoxe2	4-hydroxy-17beta-estradiol-2-S-glutathione	C28H38N3O9S	-1	e
2ump_c	2ump	Uridine 2'-monophosphate	C9H11N2O9P	-2	c
34dhmald_c	34dhmald	3,4-dihydroxymandelaldehyde	C8H8O4	0	c
34dhoxmand_c	34dhoxmand	3,4-dihydroxymandelate	C8H7O5	-1	c
34dhpac_c	34dhpac	3,4-dihydroxyphenylacetaldehyde	C8H8O3	0	c
34dhpha_c	34dhpha	3,4-dihydroxyphenylacetate	C8H7O4	-1	c
34hpl_c	34hpl	4-hydroxyphenyllactate	C9H9O4	-1	c
34hpp_c	34hpp	3-(4-Hydroxyphenyl)pyruvate	C9H7O4	-1	c
35camp_c	35camp	3',5'-Cyclic AMP	C10H11N5O6P	-1	c
35camp_e	35camp	3',5'-Cyclic AMP	C10H11N5O6P	-1	e
35cgmp_c	35cgmp	3',5'-Cyclic GMP	C10H11N5O7P	-1	c
35cgmp_e	35cgmp	3',5'-Cyclic GMP	C10H11N5O7P	-1	e
35cimp_c	35cimp	3',5'-Cyclic IMP	C10H10N4O7P	-1	c
35cimp_e	35cimp	3',5'-Cyclic IMP	C10H10N4O7P	-1	e
3dfru_c	3dfru	3-deoxyfructose	C6H12O5	0	c
3dfru_e	3dfru	3-deoxyfructose	C6H12O5	0	e
3dglc_c	3dglc	3-deoxyglucosone	C6H10O5	0	c
3dglc_e	3dglc	3-deoxyglucosone	C6H10O5	0	e
3dhguln_c	3dhguln	3-dehydro-L-gulonate	C6H9O7	-1	c
3dsphgn_c	3dsphgn	3-dehydrosphinganine	C18H38NO2	1	c
3dxyl_c	3dxyl	3-deoxyxylosone	C5H8O4	0	c
3htmelys_c	3htmelys	3-hydroxy-N6,N6,N6-trimethyl-L-lysine	C9H20N2O3	0	c
3mlda_c	3mlda	Methylimidazoleacetate	C6H7N2O2	-1	c
3mlda_e	3mlda	Methylimidazoleacetate	C6H7N2O2	-1	e
3mldz_c	3mldz	Methylimidazole-acetaldehyde	C6H8N2O	0	c
3mob_c	3mob	3-methyl-2-oxobutyrate	C5H7O3	-1	c
3mob_e	3mob	3-methyl-2-oxobutyrate	C5H7O3	-1	e
3mop_c	3mop	2-oxo-3-methylvalerate	C6H9O3	-1	c
3mox4hoxm_c	3mox4hoxm	vanillylmandelate	C9H9O5	-1	c
3mox4hoxm_e	3mox4hoxm	vanillylmandelate	C9H9O5	-1	e
3mox4hpac_c	3mox4hpac	3-methoxy-4-hydroxyphenylacetaldehyde	C9H10O3	0	c
3moxtyr_c	3moxtyr	3-Methoxytyramine	C9H14NO2	1	c
3moxtyr_e	3moxtyr	3-Methoxytyramine	C9H14NO2	1	e
3mtp_c	3mtp	3-(methylsulfanyl)propanoate	C4H7O2S	-1	c
3mtp_e	3mtp	3-(methylsulfanyl)propanoate	C4H7O2S	-1	e
3ohdcaACP_c	3ohdcaACP	(R)-3-hydroxydecanoyl-[ACP]	C21H39N2O9PRS	-1	c
3ohddcaACP_c	3ohddcaACP	(R)-3-hydroxydodecanoyl-[ACP]	C23H43N2O9PRS	-1	c
3ohhxaACP_c	3ohhxaACP	(R)-3-hydroxyhexanoyl-[ACP]	C17H31N2O9PRS	-1	c
3ohhxdcaACP_c	3ohhxdcaACP	(R)-3-hydroxyhexadecanoyl-[ACP]	C27H51N2O9PRS	-1	c
3ohocaACP_c	3ohocaACP	(R)-3-hydroxyoctanoyl-[ACP]	C19H35N2O9PRS	-1	c
3ohocdcaACP_c	3ohocdcaACP	3-Hydroxystearoyl-ACP	C29H55N2O9PRS	-1	c
3ohttdcaACP_c	3ohttdcaACP	(R)-3-hydroxytetradecanoyl-[ACP]	C25H47N2O9PRS	-1	c
3omdopa_c	3omdopa	3-O-methyldopa	C10H13NO4	0	c
3oxdcaACP_c	3oxdcaACP	3-oxodecanoyl-[ACP]	C21H37N2O9PRS	-1	c
3oxddcaACP_c	3oxddcaACP	3-oxododecanoyl-[ACP]	C23H41N2O9PRS	-1	c
3oxhxaACP_c	3oxhxaACP	3-oxohexanoyl-[ACP]	C17H29N2O9PRS	-1	c
3oxhxdcaACP_c	3oxhxdcaACP	3-oxohexadecanoyl-[ACP]	C27H49N2O9PRS	-1	c
3oxocaACP_c	3oxocaACP	3-oxooctanoyl-[ACP]	C19H33N2O9PRS	-1	c
3oxocdcaACP_c	3oxocdcaACP	3-Oxostearoyl-ACP	C29H53N2O9PRS	-1	c
3oxttdcaACP_c	3oxttdcaACP	3-oxotetradecanoyl-[ACP]	C25H45N2O9PRS	-1	c
3pg_c	3pg	3-Phospho-D-glycerate	C3H4O7P	-3	c
3php_c	3php	3-phosphonooxypyruvate	C3H2O7P	-3	c
3sala__L_c	3sala__L	3-Sulfino-L-alanine	C3H6NO4S	-1	c
3snpyr_c	3snpyr	3-Sulfinopyruvate	C3H2O5S	-2	c
3spyr_c	3spyr	3-sulfopyruvate	C3H2O6S	-2	c
42a3hp24db_c	42a3hp24db	4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate	C10H7NO5	-2	c
45cfmn_c	45cfmn	Riboflavin cyclic-4',5'-phosphate	C17H17N4O8P	-2	c
4aabutn_c	4aabutn	4-acetamidobutanoate	C6H10NO3	-1	c
4abut_c	4abut	4-aminobutyrate	C4H9NO2	0	c
4abut_e	4abut	4-aminobutyrate	C4H9NO2	0	e
4abutn_c	4abutn	4-aminobutanal	C4H10NO	1	c
4aphdob_c	4aphdob	4-(2-aminophenyl)-2,4-dioxobutanoate	C10H8NO4	-1	c
4fumacac_c	4fumacac	4-fumarylacetoacetate	C8H6O6	-2	c
4h2hxea_2E_c	4h2hxea_2E	4-hydroxy-2E-hexenoate	C6H9O3	-1	c
4h2hxeal_2E_c	4h2hxeal_2E	4-hydroxy-2E-hexenal	C6H10O2	0	c
4h2nonea_2E_c	4h2nonea_2E	4-hydroxy-2E-nonenoate	C9H15O3	-1	c
4h2noneal_2E_c	4h2noneal_2E	4-hydroxy-2E-nonenal	C9H16O2	0	c
4h2oglt_c	4h2oglt	4-hydroxy-2-oxoglutarate	C5H4O6	-2	c
4hglusa__L_c	4hglusa__L	L-4-hydroxyglutamate semialdehyde	C5H9NO4	0	c
4hoxe1_c	4hoxe1	4-hydroxyestrone	C18H22O3	0	c
4hoxe2_c	4hoxe2	4-hydroxy-17beta-estradiol	C18H24O3	0	c
4hoxpacd_c	4hoxpacd	4-hydroxyphenylacetaldehyde	C8H8O2	0	c
4hphac_c	4hphac	4-hydroxyphenylacetate	C8H7O3	-1	c
4hpro_LT_c	4hpro_LT	(4R)-4-hydroxy-L-proline	C5H9NO3	0	c
4hpro_LT_e	4hpro_LT	trans-4-hydroxy-L-proline	C5H9NO3	0	e
4mlacac_c	4mlacac	4-maleylacetoacetate	C8H6O6	-2	c
4mop_c	4mop	4-methyl-2-oxopentanoate	C6H9O3	-1	c
4mop_e	4mop	4-methyl-2-oxopentanoate	C6H9O3	-1	e
4mtoxe1_c	4mtoxe1	4-methoxyestrone	C19H24O3	0	c
4mtoxe1_e	4mtoxe1	4-methoxyestrone	C19H24O3	0	e
4mtoxe2_c	4mtoxe2	4-methoxy-17beta-estradiol	C19H26O3	0	c
4mtoxe2_e	4mtoxe2	4-methoxy-17beta-estradiol	C19H26O3	0	e
4ohbut_c	4ohbut	4-Hydroxy-Butyrate	C4H7O3	-1	c
4pcys__R_c	4pcys__R	N-[(R)-pantothenoyl]-L-cysteinate	C12H21N2O6S	-1	c
4per_c	4per	4-Phospho-D-erythronate	C4H6O8P	-3	c
4ppcys__R_c	4ppcys__R	(R)-4-phosphopantothenoyl-cysteine	C12H20N2O9PS	-3	c
4ppnto__R_c	4ppnto__R	(R)-4-phosphopantothenate	C9H15NO8P	-3	c
4pptth__R_c	4pptth__R	(R)-4'-phosphopantetheine	C11H21N2O7PS	-2	c
4pyrdp_c	4pyrdp	4-pyridone-3-carboxamide diphosphate	C11H13N2O12P2	-3	c
4pyrdx_c	4pyrdx	4-Pyridoxate	C8H9NO4	0	c
4pyrdx_e	4pyrdx	4-Pyridoxate	C8H9NO4	0	e
4pyrmp_c	4pyrmp	4-pyridone-3-carboxamide monophosphate	C11H13N2O9P	-2	c
4pyrn_c	4pyrn	4-pyridone-3-carboxamide-1-beta-D-ribonucleoside	C11H14N2O6	0	c
4pyrn_e	4pyrn	4-pyridone-3-carboxamide-1-beta-D-ribonucleoside	C11H14N2O6	0	e
4pyrnad_c	4pyrnad	4-pyridone-3-carboxamide adenine dinucleotide	C21H25N7O15P2	-2	c
4pyrtp_c	4pyrtp	4-pyridone-3-carboxamide triphosphate	C11H13N2O15P3	-4	c
4sgth2hoxe1_c	4sgth2hoxe1	2-hydroxyestrone-4-S-glutathione	C28H36N3O9S	-1	c
4sgth2hoxe1_e	4sgth2hoxe1	2-hydroxyestrone-4-S-glutathione	C28H36N3O9S	-1	e
4sgth2hoxe2_c	4sgth2hoxe2	2-hydroxy-17beta-estradiol-4-S-glutathione	C28H38N3O9S	-1	c
4sgth2hoxe2_e	4sgth2hoxe2	2-hydroxy-17beta-estradiol-4-S-glutathione	C28H38N3O9S	-1	e
4sgth56dhi_c	4sgth56dhi	4-S-glutathionyl-5,6-dihydroxyindole	C18H21N4O8S	-1	c
4sgth56dhi_e	4sgth56dhi	4-S-glutathionyl-5,6-dihydroxyindole	C18H21N4O8S	-1	e
4sgth56dhilne_c	4sgth56dhilne	4-S-glutathionyl-5,6-Dihydroxyindoline	C18H23N4O8S	-1	c
4sgth56dhilne_e	4sgth56dhilne	4-S-glutathionyl-5,6-dihydroxyindoline	C18H23N4O8S	-1	e
4tmeabut_c	4tmeabut	4-trimethylammoniobutanal	C7H16NO	1	c
4tmeabutn_c	4tmeabutn	gamma-butyrobetaine	C7H15NO2	0	c
56dh5flura_c	56dh5flura	5,6-Dihydro-5-fluorouracil	C4H5FN2O2	0	c
56dh5flura_e	56dh5flura	5,6-Dihydro-5-fluorouracil	C4H5FN2O2	0	e
56dhi_c	56dhi	5,6-dihydroxyindole	C8H7NO2	0	c
56dhica_c	56dhica	5,6-dihydroxyindole-2-carboxylate	C9H6NO4	-1	c
56dthm_c	56dthm	5,6-dihydrothymine	C5H8N2O2	0	c
56dthm_e	56dthm	5,6-dihydrothymine	C5H8N2O2	0	e
56dura_c	56dura	5,6-dihydrouracil	C4H6N2O2	0	c
56dura_e	56dura	5,6-dihydrouracil	C4H6N2O2	0	e
5aand3a17bdiol_c	5aand3a17bdiol	5alpha-androstane-3alpha,17beta-diol	C19H32O2	0	c
5adtststerone_c	5adtststerone	5-alpha-dihydrotestosterone	C19H30O2	0	c
5aizc_c	5aizc	5-phosphoribosyl-4-carboxy-5-aminoimidazole	C9H11N3O9P	-3	c
5aop_c	5aop	5-Amino-4-oxopentanoate	C5H9NO3	0	c
5aop_e	5aop	5-Amino-4-oxopentanoate	C5H9NO3	0	e
5dpmev_c	5dpmev	(R)-5-diphosphomevalonate	C6H10O10P2	-4	c
5fludp_c	5fludp	5,6-Dihydro-5-fluorouradine 5-diphosphate	C9H10FN2O12P2	-3	c
5flump_c	5flump	5,6-Dihydro-5-fluorouradine 5-monophosphate	C9H10FN2O9P	-2	c
5flura_c	5flura	5-Fluorouracil	C4H3FN2O2	0	c
5flura_e	5flura	5-Fluorouracil	C4H3FN2O2	0	e
5flutp_c	5flutp	5,6-Dihydro-5-fluorouradine 5-triphosphate	C9H10FN2O15P3	-4	c
5fthf_c	5fthf	5-formyl-tetrahydrofolate	C20H21N7O7	-2	c
5fthf_e	5fthf	5-formyl-tetrahydrofolate	C20H21N7O7	-2	e
5hiu_c	5hiu	5-hydroxyisourate	C5H4N4O4	0	c
5houdic_c	5houdic	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline	C5H5N4O5	-1	c
5hoxindact_c	5hoxindact	5-hydroxyindoleacetaldehyde	C10H9NO2	0	c
5hoxindoa_c	5hoxindoa	5-hydroxyindoleacetate	C10H8NO3	-1	c
5mdr1p_c	5mdr1p	5-Methylthio-5-deoxy-D-ribose 1-phosphate	C6H11O7PS	-2	c
5mdru1p_c	5mdru1p	5-Methylthio-5-deoxy-D-ribulose 1-phosphate	C6H11O7PS	-2	c
5mta_c	5mta	5-methylthioadenosine	C11H15N5O3S	0	c
5mta_e	5mta	5-methylthioadenosine	C11H15N5O3S	0	e
5mthf_c	5mthf	5-methyl-tetrahydrofolate	C20H24N7O6	-1	c
5mthf_e	5mthf	5-methyl-tetrahydrofolate	C20H24N7O6	-1	e
5oxpro_c	5oxpro	5-oxoproline	C5H6NO3	-1	c
5oxpro_e	5oxpro	5-oxoproline	C5H6NO3	-1	e
5ppins5p_c	5ppins5p	5-diphospho-1D-myo-inositol 1,2,3,4,6-pentakisphosphate	C6H6O27P7	-13	c
5sgthadrnl__L_c	5sgthadrnl__L	5-S-glutathionyl-L-adrenaline	C19H28N4O9S	0	c
5sgthadrnl__L_e	5sgthadrnl__L	5-S-glutathionyl-L-adrenaline	C19H28N4O9S	0	e
5sgthdopa__L_c	5sgthdopa__L	5-S-glutathionyl-L-dopa	C19H25N4O10S	-1	c
5sgthdopa__L_e	5sgthdopa__L	5-S-glutathionyl-L-dopa	C19H25N4O10S	-1	e
5sgthdpam__L_c	5sgthdpam__L	5-S-glutathionyl-dopamine	C18H26N4O8S	0	c
5sgthdpam__L_e	5sgthdpam__L	5-S-glutathionyl-dopamine	C18H26N4O8S	0	e
5sgthleuadrnchrm_c	5sgthleuadrnchrm	5-S-Glutathionyl-leucoadrenochrome	C19H25N4O9S	-1	c
5sgthleuadrnchrm_e	5sgthleuadrnchrm	5-S-Glutathionyl-leucoadrenochrome	C19H25N4O9S	-1	e
5sgthleudopachr__L_c	5sgthleudopachr__L	5-S-Glutathionyl-L-leucodopachrome	C19H22N4O10S	-2	c
5sgthleudopachr__L_e	5sgthleudopachr__L	5-S-Glutathionyl-L-leucodopachrome	C19H22N4O10S	-2	e
5sgthleunrpphrchrm_c	5sgthleunrpphrchrm	5-S-Glutathionyl-leuconoradrenochrome	C18H23N4O9S	-1	c
5sgthleunrpphrchrm_e	5sgthleunrpphrchrm	5-S-Glutathionyl-leuconoradrenochrome	C18H23N4O9S	-1	e
5sgthnrpphr__L_c	5sgthnrpphr__L	5-S-glutathionyl-L-noradrenaline	C18H26N4O9S	0	c
5sgthnrpphr__L_e	5sgthnrpphr__L	5-S-glutathionyl-L-noradrenaline	C18H26N4O9S	0	e
67dhbpt_c	67dhbpt	6,7-dihydrobiopterin	C9H13N5O3	0	c
6hopthp_c	6hopthp	6-(1'-Hydroxy-2'-oxopropyl)-tetrahydropterin	C9H13N5O3	0	c
6lthp_c	6lthp	6-lactoyl-5,6,7,8-tetrahydropterin	C9H13N5O3	0	c
6pgc_c	6pgc	6-phospho-D-gluconate	C6H10O10P	-3	c
6pgl_c	6pgl	6-phospho-D-glucono-1,5-lactone	C6H9O9P	-2	c
6pthp_c	6pthp	6-pyruvoyl-5,6,7,8-tetrahydropterin	C9H11N5O3	0	c
78dhbpt_c	78dhbpt	7,8-dihydrobiopterin	C9H14N5O3	1	c
78dhbpt_e	78dhbpt	7,8-dihydrobiopterin	C9H14N5O3	1	e
ACP_c	ACP	[ACP]	C11H21N2O7PRS	-1	c
FA_hs_10_0_c	FA_hs_10_0	Decanoate (FA 10:0)	C10H19O2	-1	c
FA_hs_10_0_e	FA_hs_10_0	Decanoate (FA 10:0)	C10H19O2	-1	e
FA_hs_10_10OH_c	FA_hs_10_10OH	10-hydroxy-decanoate (FA 10:0;O)	C10H19O3	-1	c
FA_hs_10_10O_c	FA_hs_10_10O	10-oxo-decanoate (FA 10:1;O)	C10H17O3	-1	c
FA_hs_10_DC_c	FA_hs_10_DC	Decanedioate (FA 10:1;O2)	C10H16O4	-2	c
FA_hs_11_0_c	FA_hs_11_0	Hendecanoate (FA 11:0)	C11H21O2	-1	c
FA_hs_11_0_e	FA_hs_11_0	Hendecanoate (FA 11:0)	C11H21O2	-1	e
FA_hs_12_0_c	FA_hs_12_0	Dodecanoate (FA 12:0)	C12H23O2	-1	c
FA_hs_12_0_e	FA_hs_12_0	Dodecanoate (FA 12:0)	C12H23O2	-1	e
FA_hs_12_12OH_c	FA_hs_12_12OH	12-hydroxy-dodecanoate (FA 12:0;O)	C12H23O3	-1	c
FA_hs_12_12O_c	FA_hs_12_12O	12-oxo-dodecanoate (FA 12:1;O)	C12H21O3	-1	c
FA_hs_12_DC_c	FA_hs_12_DC	Dodecanedioate (FA 12:1;O2)	C12H20O4	-2	c
FA_hs_13_0_c	FA_hs_13_0	Tridecanoate (FA 13:0)	C13H25O2	-1	c
FA_hs_13_0_e	FA_hs_13_0	Tridecanoate (FA 13:0)	C13H25O2	-1	e
FA_hs_14_0_c	FA_hs_14_0	Tetradecanoate (FA 14:0)	C14H27O2	-1	c
FA_hs_14_0_e	FA_hs_14_0	Tetradecanoate (FA 14:0)	C14H27O2	-1	e
FA_hs_14_14OH_c	FA_hs_14_14OH	14-hydroxy-tetradecanoate (FA 14:0;O)	C14H27O3	-1	c
FA_hs_14_14O_c	FA_hs_14_14O	14-oxo-tetradecanoate (FA 14:1;O)	C14H25O3	-1	c
FA_hs_14_5Z_c	FA_hs_14_5Z	(5Z)-tetradecenoate	C14H25O2	-1	c
FA_hs_14_5Z_e	FA_hs_14_5Z	(5Z)-tetradecenoate	C14H25O2	-1	e
FA_hs_14_7Z_c	FA_hs_14_7Z	(7Z)-tetradecenoate	C14H25O2	-1	c
FA_hs_14_7Z_e	FA_hs_14_7Z	(7Z)-tetradecenoate	C14H25O2	-1	e
FA_hs_14_9Z_c	FA_hs_14_9Z	(9Z)-tetradecenoate	C14H25O2	-1	c
FA_hs_14_9Z_e	FA_hs_14_9Z	(9Z)-tetradecenoate	C14H25O2	-1	e
FA_hs_14_DC_c	FA_hs_14_DC	Tetradecanedioate (FA 14:1;O2)	C14H24O4	-2	c
FA_hs_15_0_c	FA_hs_15_0	Pentadecanoate (FA 15:0)	C15H29O2	-1	c
FA_hs_15_0_e	FA_hs_15_0	Pentadecanoate (FA 15:0)	C15H29O2	-1	e
FA_hs_16_0_c	FA_hs_16_0	Hexadecanoate (FA 16:0)	C16H31O2	-1	c
FA_hs_16_0_e	FA_hs_16_0	Hexadecanoate (FA 16:0)	C16H31O2	-1	e
FA_hs_16_16OH_c	FA_hs_16_16OH	16-hydroxy-hexadecanoate (FA 16:0;O)	C16H31O3	-1	c
FA_hs_16_16O_c	FA_hs_16_16O	16-oxo-hexadecanoate (FA 16:1;O)	C16H29O3	-1	c
FA_hs_16_2E_c	FA_hs_16_2E	(2E)-hexadecenoate (FA 16:1(2E))	C16H29O2	-1	c
FA_hs_16_2E_e	FA_hs_16_2E	(2E)-hexadecenoate (FA 16:1(2E))	C16H29O2	-1	e
FA_hs_16_7Z_c	FA_hs_16_7Z	(7Z)-hexadecenoate (FA 16:1(7Z))	C16H29O2	-1	c
FA_hs_16_7Z_e	FA_hs_16_7Z	(7Z)-hexadecenoate (FA 16:1(7Z))	C16H29O2	-1	e
FA_hs_16_9Z_c	FA_hs_16_9Z	(9Z)-hexadecenoate (FA 16:1(9Z))	C16H29O2	-1	c
FA_hs_16_9Z_e	FA_hs_16_9Z	(9Z)-hexadecenoate (FA 16:1(9Z))	C16H29O2	-1	e
FA_hs_16_DC_c	FA_hs_16_DC	Hexadecanedioate (FA 16:1;O2)	C16H28O4	-2	c
FA_hs_17_0_c	FA_hs_17_0	Heptadecanoate (FA 17:0)	C17H33O2	-1	c
FA_hs_17_0_e	FA_hs_17_0	Heptadecanoate (FA 17:0)	C17H33O2	-1	e
FA_hs_17_10Z_c	FA_hs_17_10Z	(10Z)-heptadecenoate (FA 17:1(10Z))	C17H31O2	-1	c
FA_hs_17_10Z_e	FA_hs_17_10Z	(10Z)-heptadecenoate (FA 17:1(10Z))	C17H31O2	-1	e
FA_hs_17_9Z_c	FA_hs_17_9Z	(9Z)-heptadecenoate (FA 17:1(9Z))	C17H31O2	-1	c
