Uniprot	16861337	18399644	18494517	18614565	19778645	22954596	24555563	26078478	26474164	27006477	28263177	28689405	30327373	31552303	33103907	33341364	35858567	36346805	37760001	37942280
P23921	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1
Q8IZ83	1	0	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1
P04921	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1
O76003	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P12829	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0
P07954	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
Q13561	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1
Q96F85	1	0	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0
Q13618	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0
P37837	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P12955	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0
P24666	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
P61586	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1
Q13336	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
O14980	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P07900	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P06703	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
Q53TN4	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1
Q9UNZ2	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	0
P07237	1	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1
Q15008	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
P00491	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P08397	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1
P49327	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
Q99808	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
P25325	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
P15311	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1
P50990	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1
Q08495	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0
O75131	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1
Q9Y3I1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P35241	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P02730	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
Q9Y570	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
Q9H4M9	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1
Q9NP79	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
Q13867	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P04083	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1
P14625	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1
Q96GG9	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0
Q92930	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1
Q7L5N1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1
P35613	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
P62826	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
P61163	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
P61970	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
Q9UBW8	0	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0
P62805	1	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1
O75822	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1
P63010	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1
P68036	0	0	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1
P61088	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
P61160	1	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1
P61081	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	0	1
Q96CV9	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0
P60174	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P26641	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1
P08758	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1
